"lambda_","max_iters","gamma","categorical_subsets","standardize","nan_threshold_percentage","nan_replacement_type","extrema_clip_percentage","non_informative_threshold","feature_augmentation","poly_max_degree","ihs","sine","sinh","cosine","cosh","exp","abs","seed","test_accuracies"
0.001,4600,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.7, 0.726, 0.738, 0.742, 0.72, 0.68, 0.714, 0.688, 0.752]"
0.001,4600,0.0001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.7, 0.736, 0.736, 0.746, 0.722, 0.686, 0.712, 0.694, 0.756]"
0.001,4600,0.0001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.7, 0.726, 0.738, 0.742, 0.72, 0.68, 0.714, 0.688, 0.752]"
0.001,4600,0.001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.728, 0.7, 0.76, 0.736, 0.766, 0.736, 0.688, 0.722, 0.712, 0.754]"
0.001,4600,0.001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.724, 0.7, 0.758, 0.736, 0.764, 0.738, 0.684, 0.722, 0.712, 0.752]"
0.001,4600,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.728, 0.7, 0.76, 0.736, 0.766, 0.736, 0.688, 0.722, 0.712, 0.754]"
0.001,4600,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.724, 0.7, 0.758, 0.736, 0.764, 0.738, 0.684, 0.722, 0.712, 0.752]"
0.001,4600,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.726, 0.768, 0.744, 0.768, 0.742, 0.71, 0.73, 0.714, 0.774]"
0.001,4600,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.73, 0.768, 0.744, 0.768, 0.744, 0.71, 0.738, 0.712, 0.774]"
0.001,4600,0.001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.726, 0.768, 0.744, 0.768, 0.742, 0.71, 0.73, 0.714, 0.774]"
0.001,4600,0.001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.73, 0.768, 0.744, 0.768, 0.744, 0.71, 0.738, 0.712, 0.774]"
0.001,4600,0.01,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.714, 0.69, 0.75, 0.752, 0.756, 0.732, 0.69, 0.724, 0.734, 0.754]"
0.001,4600,0.01,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.714, 0.69, 0.754, 0.756, 0.756, 0.732, 0.69, 0.724, 0.732, 0.754]"
0.001,4600,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.714, 0.69, 0.75, 0.752, 0.756, 0.732, 0.69, 0.724, 0.734, 0.754]"
0.001,4600,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.714, 0.69, 0.754, 0.756, 0.756, 0.732, 0.69, 0.724, 0.732, 0.754]"
0.001,4600,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.722, 0.728, 0.758, 0.748, 0.774, 0.75, 0.72, 0.738, 0.75, 0.762]"
0.001,4600,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.724, 0.728, 0.758, 0.748, 0.776, 0.748, 0.72, 0.736, 0.748, 0.762]"
0.001,4600,0.01,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.722, 0.728, 0.758, 0.748, 0.774, 0.75, 0.72, 0.738, 0.75, 0.762]"
0.001,4600,0.01,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.724, 0.728, 0.758, 0.748, 0.776, 0.748, 0.72, 0.736, 0.748, 0.762]"
0.001,4600,0.1,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.68, 0.668, 0.71, 0.674, 0.704, 0.688, 0.668, 0.686, 0.686, 0.744]"
0.001,4600,0.1,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.678, 0.672, 0.708, 0.674, 0.704, 0.69, 0.672, 0.688, 0.694, 0.744]"
0.001,4600,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.68, 0.668, 0.71, 0.674, 0.704, 0.688, 0.668, 0.686, 0.686, 0.744]"
0.001,4600,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.678, 0.672, 0.708, 0.674, 0.704, 0.69, 0.672, 0.688, 0.694, 0.744]"
0.001,4600,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.692, 0.694, 0.68, 0.662, 0.71, 0.688, 0.692, 0.664, 0.712, 0.75]"
0.001,4600,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.698, 0.68, 0.68, 0.67, 0.692, 0.688, 0.688, 0.666, 0.722, 0.756]"
0.001,4600,0.1,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.692, 0.694, 0.68, 0.662, 0.71, 0.688, 0.692, 0.664, 0.712, 0.75]"
0.001,4600,0.1,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.698, 0.68, 0.68, 0.67, 0.692, 0.688, 0.688, 0.666, 0.722, 0.756]"
0.001,4600,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.656, 0.614, 0.58, 0.642, 0.66, 0.662, 0.64, 0.656, 0.65, 0.72]"
0.001,4600,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.666, 0.604, 0.592, 0.638, 0.66, 0.644, 0.67, 0.608, 0.642, 0.722]"
0.001,4600,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.656, 0.614, 0.58, 0.642, 0.66, 0.662, 0.64, 0.656, 0.65, 0.72]"
0.001,4600,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.666, 0.604, 0.592, 0.638, 0.66, 0.644, 0.67, 0.608, 0.642, 0.722]"
0.001,4600,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.65, 0.672, 0.616, 0.654, 0.668, 0.598, 0.652, 0.624, 0.69, 0.712]"
0.001,4600,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.634, 0.598, 0.63, 0.622, 0.654, 0.628, 0.622, 0.674, 0.722]"
0.001,4600,1.0,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.65, 0.672, 0.616, 0.654, 0.668, 0.598, 0.652, 0.624, 0.69, 0.712]"
0.001,4600,1.0,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.634, 0.598, 0.63, 0.622, 0.654, 0.628, 0.622, 0.674, 0.722]"
0.001,4800,0.0001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.676, 0.68, 0.726, 0.732, 0.736, 0.702, 0.67, 0.718, 0.674, 0.736]"
0.001,4800,0.0001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.676, 0.678, 0.728, 0.73, 0.734, 0.706, 0.67, 0.718, 0.674, 0.732]"
0.001,4800,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.676, 0.68, 0.726, 0.732, 0.736, 0.702, 0.67, 0.718, 0.674, 0.736]"
0.001,4800,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.676, 0.678, 0.728, 0.73, 0.734, 0.706, 0.67, 0.718, 0.674, 0.732]"
0.001,4800,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.704, 0.744, 0.738, 0.748, 0.72, 0.686, 0.712, 0.694, 0.756]"
0.001,4800,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.698, 0.73, 0.742, 0.744, 0.716, 0.684, 0.718, 0.694, 0.75]"
0.001,4800,0.0001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.704, 0.744, 0.738, 0.748, 0.72, 0.686, 0.712, 0.694, 0.756]"
0.001,4800,0.0001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.698, 0.73, 0.742, 0.744, 0.716, 0.684, 0.718, 0.694, 0.75]"
0.001,4800,0.001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.722, 0.696, 0.76, 0.738, 0.766, 0.746, 0.688, 0.726, 0.712, 0.754]"
0.001,4800,0.001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.696, 0.76, 0.738, 0.77, 0.746, 0.688, 0.728, 0.712, 0.752]"
0.001,4800,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.722, 0.696, 0.76, 0.738, 0.766, 0.746, 0.688, 0.726, 0.712, 0.754]"
0.001,4800,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.696, 0.76, 0.738, 0.77, 0.746, 0.688, 0.728, 0.712, 0.752]"
0.001,4800,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.718, 0.762, 0.744, 0.77, 0.744, 0.71, 0.742, 0.714, 0.772]"
0.001,4800,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.722, 0.762, 0.746, 0.772, 0.744, 0.71, 0.744, 0.712, 0.774]"
0.001,4800,0.001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.718, 0.762, 0.744, 0.77, 0.744, 0.71, 0.742, 0.714, 0.772]"
0.001,4800,0.001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.722, 0.762, 0.746, 0.772, 0.744, 0.71, 0.744, 0.712, 0.774]"
0.001,4800,0.01,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.714, 0.696, 0.754, 0.736, 0.74, 0.738, 0.704, 0.728, 0.764, 0.744]"
0.001,4800,0.01,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.718, 0.698, 0.754, 0.738, 0.738, 0.738, 0.702, 0.73, 0.764, 0.744]"
0.001,4800,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.714, 0.696, 0.754, 0.736, 0.74, 0.738, 0.704, 0.728, 0.764, 0.744]"
0.001,4800,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.718, 0.698, 0.754, 0.738, 0.738, 0.738, 0.702, 0.73, 0.764, 0.744]"
0.001,4800,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.732, 0.718, 0.774, 0.744, 0.77, 0.746, 0.724, 0.736, 0.752, 0.758]"
0.001,4800,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.73, 0.722, 0.774, 0.75, 0.772, 0.746, 0.722, 0.734, 0.758, 0.758]"
0.001,4800,0.01,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.732, 0.718, 0.774, 0.744, 0.77, 0.746, 0.724, 0.736, 0.752, 0.758]"
0.001,4800,0.01,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.73, 0.722, 0.774, 0.75, 0.772, 0.746, 0.722, 0.734, 0.758, 0.758]"
0.001,4800,0.1,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.698, 0.642, 0.708, 0.694, 0.716, 0.716, 0.698, 0.728, 0.75, 0.704]"
0.001,4800,0.1,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.7, 0.644, 0.714, 0.696, 0.716, 0.718, 0.698, 0.73, 0.752, 0.706]"
0.001,4800,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.698, 0.642, 0.708, 0.694, 0.716, 0.716, 0.698, 0.728, 0.75, 0.704]"
0.001,4800,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.7, 0.644, 0.714, 0.696, 0.716, 0.718, 0.698, 0.73, 0.752, 0.706]"
0.001,4800,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.694, 0.688, 0.766, 0.734, 0.762, 0.738, 0.698, 0.74, 0.774, 0.728]"
0.001,4800,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.69, 0.692, 0.762, 0.726, 0.76, 0.734, 0.678, 0.736, 0.768, 0.73]"
0.001,4800,0.1,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.694, 0.688, 0.766, 0.734, 0.762, 0.738, 0.698, 0.74, 0.774, 0.728]"
0.001,4800,0.1,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.69, 0.692, 0.762, 0.726, 0.76, 0.734, 0.678, 0.736, 0.768, 0.73]"
0.001,4800,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.616, 0.596, 0.612, 0.608, 0.61, 0.672, 0.658, 0.708, 0.666, 0.666]"
0.001,4800,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.612, 0.564, 0.582, 0.622, 0.596, 0.714, 0.674, 0.696, 0.632, 0.704]"
0.001,4800,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.616, 0.596, 0.612, 0.608, 0.61, 0.672, 0.658, 0.708, 0.666, 0.666]"
0.001,4800,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.612, 0.564, 0.582, 0.622, 0.596, 0.714, 0.674, 0.696, 0.632, 0.704]"
0.001,4800,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.634, 0.644, 0.706, 0.684, 0.708, 0.728, 0.666, 0.678, 0.704, 0.708]"
0.001,4800,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.664, 0.656, 0.698, 0.67, 0.708, 0.72, 0.666, 0.662, 0.71, 0.664]"
0.001,4800,1.0,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.634, 0.644, 0.706, 0.684, 0.708, 0.728, 0.666, 0.678, 0.704, 0.708]"
0.001,4800,1.0,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.664, 0.656, 0.698, 0.67, 0.708, 0.72, 0.666, 0.662, 0.71, 0.664]"
0.001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.668, 0.676, 0.728, 0.726, 0.738, 0.71, 0.674, 0.718, 0.672, 0.732]"
0.001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.676, 0.726, 0.728, 0.736, 0.71, 0.676, 0.72, 0.674, 0.732]"
0.001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.668, 0.676, 0.728, 0.726, 0.738, 0.71, 0.674, 0.718, 0.672, 0.732]"
0.001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.676, 0.726, 0.728, 0.736, 0.71, 0.676, 0.72, 0.674, 0.732]"
0.001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.696, 0.742, 0.736, 0.75, 0.722, 0.688, 0.716, 0.692, 0.758]"
0.001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.696, 0.734, 0.742, 0.744, 0.718, 0.682, 0.72, 0.694, 0.75]"
0.001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.696, 0.742, 0.736, 0.75, 0.722, 0.688, 0.716, 0.692, 0.758]"
0.001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.696, 0.734, 0.742, 0.744, 0.718, 0.682, 0.72, 0.694, 0.75]"
0.001,5000,0.001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.728, 0.696, 0.754, 0.744, 0.768, 0.736, 0.688, 0.722, 0.71, 0.758]"
0.001,5000,0.001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.728, 0.696, 0.752, 0.744, 0.766, 0.736, 0.688, 0.724, 0.712, 0.754]"
0.001,5000,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.728, 0.696, 0.754, 0.744, 0.768, 0.736, 0.688, 0.722, 0.71, 0.758]"
0.001,5000,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.728, 0.696, 0.752, 0.744, 0.766, 0.736, 0.688, 0.724, 0.712, 0.754]"
0.001,5000,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.716, 0.712, 0.764, 0.74, 0.774, 0.744, 0.7, 0.734, 0.722, 0.778]"
0.001,5000,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.718, 0.71, 0.77, 0.736, 0.772, 0.744, 0.7, 0.736, 0.722, 0.78]"
0.001,5000,0.001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.716, 0.712, 0.764, 0.74, 0.774, 0.744, 0.7, 0.734, 0.722, 0.778]"
0.001,5000,0.001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.718, 0.71, 0.77, 0.736, 0.772, 0.744, 0.7, 0.736, 0.722, 0.78]"
0.001,5000,0.01,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.744, 0.72, 0.73, 0.718, 0.75, 0.748, 0.726, 0.712, 0.742, 0.752]"
0.001,5000,0.01,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.744, 0.714, 0.732, 0.718, 0.754, 0.748, 0.724, 0.714, 0.75, 0.756]"
0.001,5000,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.744, 0.72, 0.73, 0.718, 0.75, 0.748, 0.726, 0.712, 0.742, 0.752]"
0.001,5000,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.744, 0.714, 0.732, 0.718, 0.754, 0.748, 0.724, 0.714, 0.75, 0.756]"
0.001,5000,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.73, 0.71, 0.756, 0.744, 0.776, 0.76, 0.728, 0.716, 0.746, 0.76]"
0.001,5000,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.73, 0.706, 0.754, 0.738, 0.774, 0.756, 0.726, 0.714, 0.75, 0.756]"
0.001,5000,0.01,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.73, 0.71, 0.756, 0.744, 0.776, 0.76, 0.728, 0.716, 0.746, 0.76]"
0.001,5000,0.01,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.73, 0.706, 0.754, 0.738, 0.774, 0.756, 0.726, 0.714, 0.75, 0.756]"
0.001,5000,0.1,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.686, 0.672, 0.636, 0.676, 0.724, 0.722, 0.666, 0.686, 0.718, 0.722]"
0.001,5000,0.1,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.688, 0.672, 0.634, 0.682, 0.724, 0.722, 0.67, 0.684, 0.722, 0.722]"
0.001,5000,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.686, 0.672, 0.636, 0.676, 0.724, 0.722, 0.666, 0.686, 0.718, 0.722]"
0.001,5000,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.688, 0.672, 0.634, 0.682, 0.724, 0.722, 0.67, 0.684, 0.722, 0.722]"
0.001,5000,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.718, 0.678, 0.654, 0.686, 0.692, 0.708, 0.652, 0.646, 0.712, 0.724]"
0.001,5000,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.702, 0.674, 0.66, 0.686, 0.688, 0.702, 0.64, 0.64, 0.718, 0.726]"
0.001,5000,0.1,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.718, 0.678, 0.654, 0.686, 0.692, 0.708, 0.652, 0.646, 0.712, 0.724]"
0.001,5000,0.1,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.702, 0.674, 0.66, 0.686, 0.688, 0.702, 0.64, 0.64, 0.718, 0.726]"
0.001,5000,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.622, 0.642, 0.572, 0.602, 0.636, 0.626, 0.586, 0.596, 0.656, 0.654]"
0.001,5000,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.608, 0.624, 0.564, 0.642, 0.672, 0.648, 0.636, 0.574, 0.696, 0.662]"
0.001,5000,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.622, 0.642, 0.572, 0.602, 0.636, 0.626, 0.586, 0.596, 0.656, 0.654]"
0.001,5000,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.608, 0.624, 0.564, 0.642, 0.672, 0.648, 0.636, 0.574, 0.696, 0.662]"
0.001,5000,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.616, 0.62, 0.588, 0.61, 0.628, 0.57, 0.536, 0.578, 0.674, 0.596]"
0.001,5000,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.596, 0.628, 0.604, 0.646, 0.584, 0.59, 0.56, 0.562, 0.69, 0.734]"
0.001,5000,1.0,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.616, 0.62, 0.588, 0.61, 0.628, 0.57, 0.536, 0.578, 0.674, 0.596]"
